Rock_Type,Depth_m,UPV,SHR,EM_Response,Fracture_Density,Moisture,Compressive_Strength,X,Y,Z,Speed_mps,Battery_%,Load_tons,Gas_ppm,Temperature_C,Dust_ug_m3,Vibration,Obstacle,Collapse_Risk
Limestone,143.7489000208775,2916.0918318031263,37.000590558626,133.17173901843944,0.5727550616571297,0.32432722257602536,155.0973402385773,540.6950689555626,693.6344541409869,-143.7489000208775,3.040481112096561,48.04819291941652,45.907607537289316,93.28863638389812,31.823658393768373,76.0579816113553,9.936321337883253,0,0.6037258711014922
Limestone,892.2554057195285,3915.4293862583318,38.420601671386606,174.71599430662215,0.5509969382943095,0.1887128450202348,207.5034931917589,292.2950570863246,519.5432059969384,-892.2554057195285,3.9695951048871265,47.77036449126204,17.050638891111024,75.432071840954,29.07154775666773,358.1157783002651,0.48692772135755735,1,0.44674760848665446
Limestone,410.05673762101566,5040.723951763685,31.863666703782663,166.10117614237674,0.32770942397507363,0.0745472470211221,248.19368610663926,647.3355244114274,935.3178230381685,-410.05673762101566,5.167795897958908,92.96407147803804,31.116237764570343,110.73498269025022,10.38315052877357,239.65002931740253,3.814664623830083,0,0.4148268148020014
Basalt,83.92981298397062,3526.4007243793376,49.14344184915559,126.51760621550044,0.4757798544789008,0.04415237945105708,179.27117679177778,444.05445555178204,429.7764089470889,-83.92981298397062,7.886374133965822,31.673379271970596,36.75248949535835,106.43184480791581,37.044248290394606,188.65495845792108,1.703969818155081,0,0.5851089879858368
Sandstone,462.14000358729703,825.2538799362736,30.874218693439413,106.95992097112106,0.623846568935253,0.08303738409259052,75.67932601162585,424.1068063798853,813.2368422959124,-462.14000358729703,4.862101464618028,35.996448658485264,21.53038811516591,28.611680793543837,21.548955282922165,318.22329167284886,3.795997142154169,0,0.39788192634212316
Basalt,581.3039907324243,2822.57604116777,16.654907635976745,162.75622630325955,0.5064792407252495,0.019042877925200277,135.56737607663254,669.491673568457,839.7551562564661,-581.3039907324243,7.994853832834349,74.52745459508961,32.90035818161515,19.11916391266637,34.18487980065569,151.40020020586292,6.030116635414332,0,0.35314757699009236
Sandstone,159.10720927446258,5026.914395812226,21.044314232090713,99.69729512448431,0.8907055969765609,0.3277794401688787,190.34846473886583,240.95937027455528,446.63641452734225,-159.10720927446258,1.8597918675836977,72.85551733202435,9.491627335398373,150.33085877797447,28.861569661728133,54.613409522498216,9.531023322331304,0,0.8640284764895082
Basalt,939.1343031434697,4303.107716503202,48.07023888773776,43.62201417165264,0.7663889888215093,0.1196824973368595,202.89897174288828,333.6162848613606,530.0773633531134,-939.1343031434697,0.6206414449448863,50.113328855044834,17.34585894936651,129.8559533284492,40.28266366221226,484.9564580857575,0.9758624695150009,0,0.7586007218236334
Sandstone,271.5641542334466,5807.199512767123,35.82360436440763,167.8397461331328,0.40625666648921255,0.30899978218091506,261.3138341619772,157.54252475244036,629.5155806288334,-271.5641542334466,3.0931006126661087,59.273183142590156,29.48207594817062,73.28141887621437,10.392928605018735,116.26498485977699,7.995388300011833,0,0.47791534414581016
Granite,576.524297124397,3869.9088977016463,52.73512921049324,198.5315668404185,0.736707415608173,0.09871835802561338,199.41577976626388,319.9240283752666,552.1948780472108,-576.524297124397,7.030249220908356,73.78122394221505,46.2820884180173,148.71421547607875,31.366573158416802,394.2546811528764,5.725724603517433,1,0.7788035846237564
Limestone,580.1556370619837,4006.211135165943,60.647610445064586,156.98627561978248,0.9943347020599042,0.20601418094098914,211.19136868041835,925.5626621781277,415.10505495419847,-580.1556370619837,0.31778986625251804,77.8134124056315,9.536469613247661,14.659561537382949,29.865283100969954,467.98404759229066,4.41765030168253,0,0.6027740196707038
Limestone,395.82868418645364,2477.465587995136,50.31722678021364,171.78853147777608,0.64191683538522,0.10628031710320532,172.24147733669852,183.78411872142863,886.6034464102834,-395.82868418645364,0.3851786431398949,65.74805424257138,38.108751941941016,75.91021392740656,23.030561131340768,58.00046240231499,3.5948330470386534,0,0.6046616940421601
Limestone,476.30141749214135,5067.978012274457,15.50717218087692,173.66258895504535,0.9953667914676392,0.05346731390595059,210.77740170544976,724.1028899412893,342.987574891864,-476.30141749214135,5.637560700661613,96.87081366310068,28.91487672437633,60.51323008184626,31.04265793319818,382.3442627199519,8.438755652094992,0,0.6730636772014461
Granite,977.1065736739816,2654.489427197211,56.037485082913385,59.854586519426235,0.292701292080387,0.3593634241130571,159.13556501776827,624.3316105744674,878.5969769220577,-977.1065736739816,7.713920529575293,22.78665243150997,19.803176950480704,34.22268980217606,39.953504207854614,65.12866392455719,7.7327267401716835,0,0.38359105963230067
Granite,682.220152919564,3904.7996645190874,28.86535450146858,180.39218410907372,0.7608848508953306,0.3232830277495728,189.5044401126605,971.3000950917688,138.83739622319956,-682.220152919564,6.013278682696681,22.05902705926718,22.75460146847713,156.83451802331277,32.18409173581223,130.56294313862327,9.100142912889286,1,0.7917538046820474
Granite,645.4244252516115,2940.2984187861107,35.98882397751639,181.36788532245723,0.7531278010731036,0.14298356141379537,158.2621142999526,302.38888310888103,492.3225727318674,-645.4244252516115,6.309424260264131,55.89402328684936,5.405207829949765,148.28942030768172,42.97928167364831,38.67931840312294,0.15341920421939048,0,0.7271409722458051
Granite,560.4400647358184,2033.7544663094518,60.575532390384026,98.82045283824898,0.9995536932134038,0.1295109246476105,126.65635338833664,117.61936989782163,489.61242154221407,-560.4400647358184,6.533748809419582,53.75360132587103,3.9786436343793863,193.31694951152886,25.295625915972845,342.55248548952306,7.258674252581855,0,0.9571472865508737
Sandstone,982.3670746554475,2648.3003035390966,37.016218688222324,162.48769455365155,0.22485641072770146,0.3916725506792573,148.480746809511,562.3002294713572,529.5339690795795,-982.3670746554475,7.140615382575288,68.55028485577316,39.43338226384504,63.044265276824476,34.88899721135801,196.99812686912372,3.1173752815124556,0,0.376563359126262
Granite,650.4882181236721,2548.1282276533834,37.9711584349961,127.04101349087132,0.7440630123851549,0.3824510155898979,125.59065675709198,776.3005888749523,521.0729095920426,-650.4882181236721,4.5279714709292485,86.56798850842861,32.748565715392004,68.36877013672473,25.86522847590411,372.0661013217523,6.862083282567589,1,0.596290046403047
Limestone,641.32251200326,2331.7619449071717,59.16020192919161,41.78570900555733,0.7227717151445271,0.08251072196238024,136.6416755785524,843.1689240731565,896.5965156993516,-641.32251200326,3.5804278718509845,86.46678342640905,33.24955500277648,3.9265241393874772,37.50650763254761,423.94082634918857,8.33743183610736,0,0.3227452427896446
Limestone,334.12182840492943,5352.906132765799,41.789692268070226,33.14928866526629,0.42100385902240023,0.16927712852165727,228.29118643356335,594.7087375429744,760.6900936772261,-334.12182840492943,4.5453854798105136,78.91227431928091,38.88844181957495,138.19299944950387,13.52900845100979,334.65715769564133,7.4611746783008694,0,0.6776437726089596
Limestone,895.1324779897016,1725.4855123082368,46.202761554141944,49.01713571710515,0.04458724404864778,0.36792671577441033,122.0910685034593,131.8753079817768,180.11124387852993,-895.1324779897016,0.7872647956338348,57.90296060096449,2.0309400707588408,136.35315612642057,41.80673394696359,49.97357187710166,2.6812125437311565,1,0.4714868045363365
Basalt,350.14066245794385,4951.797668934375,25.84905009746376,142.85190118039412,0.31032324124880273,0.36297478206858114,233.02501349577992,792.9886847068645,145.27643023283366,-350.14066245794385,5.011067568085611,31.166192784475264,44.14400392252302,100.19636629051121,37.38508617667034,243.80339642916033,7.204453465010635,0,0.461714644432156
Sandstone,866.0578702703475,2571.570570519347,34.62210623252449,191.46353582900466,0.9691733643351519,0.38342908972731843,129.8813311740996,677.4880333598478,780.2592310551781,-866.0578702703475,4.0017804538051385,72.96346067225512,3.236917870064154,5.59863550085129,44.09436264245295,392.5077692211949,0.15391322625046278,0,0.5756306974409269
Sandstone,928.3753681085905,3139.829569959965,18.499470533322754,185.6341879285089,0.28468697480255345,0.3448451616215126,168.48300528382416,508.87284387299326,812.5956314920136,-928.3753681085905,4.06125558034649,84.2663344328353,27.864239676471612,122.75180003603816,24.357493796188326,474.36799329217,8.325272706538012,0,0.48981952068625023
Sandstone,102.35460679471424,2313.998512456943,24.879692993530085,54.09872153738918,0.9423465917690099,0.014895676042957495,101.13739009455041,545.377327691935,230.05678284591502,-102.35460679471424,7.495141121443288,51.76528781629774,33.78116258992551,0.22424683254260724,30.58200265763009,290.1376293426024,5.491292948851909,0,0.5160593597508462
Sandstone,508.52882128024555,3811.9949541535116,65.62739984996823,110.53589010931958,0.5203151339057388,0.04522716351090242,234.20010374366257,770.7720010673493,210.87963082690862,-508.52882128024555,5.7620487960922695,24.12868450138621,9.35260617005832,11.639190283930901,14.21893568526388,399.88990065556834,4.328918938886988,0,0.3460168627357464
Limestone,983.1636775700446,5396.820561261044,23.754337676475643,123.05119830112034,0.30496967641775563,0.11185420919231004,218.65081258823918,222.60109501955583,849.5375254672211,-983.1636775700446,0.9492492173451073,61.430333012977215,18.30812095263993,19.98482584246919,38.26297581893785,154.23690702147763,9.666046393633254,0,0.2820494552626389
Sandstone,89.19310074099783,3490.7346688304733,34.56010118379798,190.3264873200653,0.8250216134907007,0.2438241691177352,179.582358798239,714.5979528308306,116.86553285193236,-89.19310074099783,5.962578592916409,60.14417877651094,17.18126447038642,4.979316022709601,17.655082214702038,459.2974297930273,0.49001701460846037,0,0.5084434762380293
Basalt,468.55911241619907,1748.0613556983344,54.735846925893505,139.07221970071666,0.17932267503393862,0.3566377681930162,139.38473829091652,92.10819393579817,651.3125615273192,-468.55911241619907,3.5201598349005687,76.69939304420222,12.247286145092124,159.59147692101888,31.851146165304076,296.95941577363294,5.359210714355751,0,0.5642899693495387
Granite,423.1119353876027,2006.4800771740208,17.269185271451303,129.7109116229219,0.6522636090921153,0.007899032607901191,96.19578012255744,596.703627327908,312.71737552448644,-423.1119353876027,6.011408253316608,24.54105434352836,22.718081663126473,168.12143730533836,34.48327206074362,143.18897683427417,4.587726082513457,0,0.7440842001975458
Limestone,98.76149855484019,2966.7915254400486,28.43512393684065,59.76620459167823,0.0008933899950185342,0.07421428727761814,149.8846437403656,125.2867971049314,539.6709142395873,-98.76149855484019,3.7826316791639574,85.93277485066133,23.09758198560391,45.932152026629836,33.398924954202236,484.2180909074798,6.5028250387345965,0,0.2839051724526357
Sandstone,375.9002272477122,4672.312809722855,20.49135131227395,64.39337874703234,0.30599914152261143,0.1522274488981152,195.00644201982942,875.5414728894227,613.02721201953,-375.9002272477122,1.6663659999029479,80.60080613477271,34.641717255179685,33.57061681856239,39.223017045278766,176.85940783697478,3.782774915735655,0,0.2744229624236725
Basalt,465.8428038391233,2332.918151969504,28.216066322784542,102.420008520555,0.5380836446783079,0.07075181597768575,127.1165191032711,318.9834900455267,303.8996618199947,-465.8428038391233,2.1146558355164116,80.41886651585325,3.290938716480291,151.0810604482411,31.6172794993938,56.17171315277064,8.92619596589393,1,0.6328828065396387
Sandstone,457.64409728041335,2804.828254020568,30.33037731704448,123.34019452758828,0.992930281818501,0.303983106030185,133.64953627126525,51.33730795198377,276.56476655548414,-457.64409728041335,4.285851191763789,68.31758818740184,18.38401995799282,48.01157432432122,27.751874950094518,210.36438744940943,0.34747408080172515,0,0.7036455433010582
Sandstone,727.7585288541161,5007.2830740723475,38.73344752801062,109.5108300510288,0.13964239323264904,0.2877325900148119,237.2722239477661,635.3844972247225,665.6862154685903,-727.7585288541161,6.0713525098220735,31.50640030119184,11.529836929028303,180.01124501469678,11.627390300765603,469.0514605038878,5.935095409668282,0,0.5383737435702726
Basalt,689.1463761086487,1921.3839545726212,42.14351740759369,33.35751073220427,0.3745056947555684,0.39931065206281985,115.24159235093427,924.7225534515022,823.7425104674596,-689.1463761086487,7.781825924896928,90.05149339309553,46.28231493506762,45.49999606098982,18.94876429543659,413.8381633758627,8.37313708842339,0,0.4060398261180105
Granite,688.6410744247161,2779.51678966217,28.702034425288215,46.83054847341066,0.748904369226957,0.09771709017369706,121.8529177957751,512.1965423373298,385.90021220937666,-688.6410744247161,7.801374402332739,65.85492658979746,9.213944344898845,128.39629454799885,29.942390258391264,27.27876298336229,8.14412119383074,0,0.7513409692426172
Limestone,776.4897920119755,2913.5189510440014,22.062612753764878,169.4231382968576,0.5184588691612123,0.2622235065656185,129.53467054546246,602.8478192832213,697.7002164141165,-776.4897920119755,7.806769369287643,34.12532427713289,3.233616039354026,124.35486499790407,18.74311869241901,369.8568561464765,8.88503555379067,0,0.6780878389354636
Granite,951.7885607112555,1200.216777424019,48.51948665301694,197.56291640572573,0.5927540026858604,0.1020861291337535,101.46715703046351,358.7412398912796,122.23621240517602,-951.7885607112555,3.553204379169694,78.0634759533144,3.2135987042746783,106.63282971366053,30.137121918599668,371.66776234252256,7.098409946852115,0,0.5951180892032347
Sandstone,445.9398371134885,1179.0962297996048,37.126308081810336,143.4703582427963,0.010092233474049306,0.025534039316397063,103.37043116884306,596.0670593870491,411.5199501161284,-445.9398371134885,2.642575323182366,96.63244646996466,11.20930812761337,128.44019750457613,34.64252749801619,477.54377901911795,9.7441940004663,1,0.3970694532646013
Basalt,51.82836577751085,3359.5737274897683,53.293178556257445,39.41429111346885,0.29065526785431905,0.20445863889870558,178.07439179526807,267.4766752783235,790.8191022688707,-51.82836577751085,0.8376693445587051,59.888283809160626,13.961501317246189,175.90974906937876,13.131030976237284,64.01676303618848,7.625060605574453,1,0.6332806206482665
Granite,178.03950297485346,5828.0235617614635,22.38631162208677,65.59491691515134,0.4716487126774438,0.017874807470025147,221.6019941777736,38.67335026708374,525.9735939617872,-178.03950297485346,2.924476607542765,87.26997967327874,18.736236972037627,167.1833634938414,15.380202324853688,66.92951673401204,9.736641253074005,0,0.6287481182085075
Limestone,151.4785070038704,5674.105618233615,55.33615444732463,140.46996237031408,0.4469087995758507,0.026087319392413558,282.99942980967535,540.613238110687,464.6910698270792,-151.4785070038704,7.697476383090072,80.72221516066762,13.007678909467641,23.463393705280456,26.8647622781381,382.32776492164476,5.120374998742347,0,0.30412725934371004
Sandstone,149.47402727343177,2920.0752763387814,36.19902315796246,75.42008782096984,0.9771241685660833,0.15866147615275583,126.80770748107291,299.7460004078513,159.72093304836199,-149.47402727343177,6.859577199500567,54.06767724161119,10.258506197601013,144.73640758650737,34.80234032151297,27.080145005702494,8.375237884607468,0,0.8717942684997657
Basalt,243.57806073818182,5464.970011024046,40.846168845704895,161.02481523301853,0.7073050530022096,0.37632138980451196,266.3055245957264,327.31094726935186,923.1875309404255,-243.57806073818182,0.826441778884961,54.73021511921422,10.740220773755881,77.15444109968897,12.072168148692194,140.2120954968562,4.974270915724239,0,0.6654609984101671
Sandstone,976.0384971001074,828.7953674381545,45.18867336188739,52.05279177525545,0.5969057169409836,0.1614297952818824,71.58903598288394,439.23387939458524,189.29458578091106,-976.0384971001074,1.3943311849527493,26.677314196276328,8.249140522490283,53.48923316821688,36.542281144164335,9.65875973961472,2.991494326053732,0,0.39418243795317165
Basalt,902.8726411924732,4475.251613952968,61.43236360607985,165.85365345224383,0.3627592082581157,0.008363686784877889,230.46622521002934,111.29276739994532,431.54722655793086,-902.8726411924732,0.5808864497700128,43.24405034370872,32.3866672878409,196.51454368249284,16.118937425696423,406.0358767040085,9.7213842013362,0,0.7452962531227847
Basalt,525.2562773992275,1338.0845684650008,54.021261448811146,127.51671732682634,0.5204162302955706,0.03417868208619086,122.50605664190358,914.5598406472989,740.494565815434,-525.2562773992275,4.2556375667498285,30.44817461611111,25.700590409834028,84.6237365546654,36.96845711210757,19.535108443629934,4.119175311380295,1,0.4961492395680186
Basalt,430.5849491177272,926.4389751909331,68.62844079828638,180.64686403852932,0.5229680275200839,0.18664001003921715,149.18740503145455,903.4706697275357,732.2955129700613,-430.5849491177272,4.262878641371319,20.304806896023138,2.151348936508551,37.90923314038493,42.12729816015065,327.15500340357613,1.2399580148642952,0,0.42591886907483106
Basalt,907.9392242406365,1355.7102639825994,27.960242192893688,156.57177937124123,0.22016203020515857,0.10330006748674725,100.4533886351182,28.45455480182735,9.52413146122144,-907.9392242406365,1.4803934038579385,55.01169495035587,16.35831982893818,180.4859661309343,20.926697062110243,350.3698843209888,1.398542870321351,1,0.5476777335326924
Basalt,611.438986599303,4382.222007870906,18.109164501895485,106.63031020625591,0.7541061524230428,0.18993992745465374,175.03369765596767,679.2899017629119,455.73945758867075,-611.438986599303,4.085479873093223,68.03919459973167,22.96902510526134,154.6573760024341,25.21033318216906,335.4641735581771,6.96752872345349,0,0.8402702262453213
Sandstone,215.78244061792105,5995.379788705382,45.04436404029434,142.11464521304106,0.5495785099991005,0.3522491931414826,275.9329679892646,968.1558171170992,85.83410364249278,-215.78244061792105,5.927216583187974,83.23794852995147,7.847294505925345,23.152686013898904,39.74974451977089,419.16345123531687,5.026703569438541,0,0.4425598849222968
Basalt,325.99800360475507,4363.653677905484,69.45337783377624,187.92381135610245,0.5053684760356649,0.18765208664947278,250.2204648604574,451.2113734879105,761.6758680888222,-325.99800360475507,7.834082680856732,80.5744591344597,13.137984637887717,113.03336843819255,19.290265305441014,9.950342189590678,5.209595455650581,0,0.6151699672532656
Granite,369.11857642033783,5775.596615336724,69.9962135334507,74.29557323510683,0.5300785207190336,0.23370939682658226,290.64764845312396,430.94706300178564,162.2462731074379,-369.11857642033783,7.736988869220994,88.75327177067126,17.171978120194396,149.71734704810217,19.622818285910647,323.5046889386257,9.009914693468971,0,0.6766386123881571
Limestone,499.5190204881877,3396.2552462231065,31.85585708303923,142.72594893611733,0.3638549380239494,0.23496132559534189,163.40886445755245,164.8875115365358,231.64149806017542,-499.5190204881877,3.695450220236843,57.798482144141296,43.76698384438901,155.67761109488097,18.180217423571108,409.12498106722126,2.067738638919394,0,0.576023746796323
Granite,363.53603027495757,3169.1379952378084,33.804055675671876,88.64501925893913,0.5237247843772421,0.2575603951633371,150.63307113536789,747.7924059869265,966.9398822786687,-363.53603027495757,7.602679580586548,80.8545702287122,15.14368299714946,156.32914036758365,29.046900778991958,121.25704115012259,1.597238845648724,0,0.7221985530121134
Basalt,927.2659453727596,5416.166175689488,56.39418523379469,125.32721373664815,0.7300792196955767,0.15422374460132798,273.1686581223339,978.0031370670287,180.46981222589596,-927.2659453727596,4.402228491498127,67.6480972592878,14.5150768562757,180.39984104889746,35.00756154119878,350.1783034812663,5.853925038063995,0,0.9105483009192525
Sandstone,945.1561128710356,5222.587610532838,30.81849132033032,69.35148839578048,0.5768319788288556,0.12553216292472338,229.32046285905125,827.4277062521588,483.9715669514542,-945.1561128710356,6.332802097567488,90.74907369008369,42.26645678702794,53.25877494875859,30.8428712959964,69.74608753812062,6.7622356436639794,0,0.4893003729961643
Sandstone,539.3695981414664,5087.789696668961,26.20748362143067,179.64546113427647,0.9535151294500621,0.26330165700623687,214.69550087565284,11.541766791679287,239.97439640436812,-539.3695981414664,2.7668792316299315,78.79615470364314,27.694635368053934,17.50233675631774,37.13740919124406,133.42344167901476,9.58205979699622,0,0.6325090275532093
Sandstone,285.94193755563435,3518.6624118636632,36.934731659808506,34.66422404585726,0.2995683515536953,0.05260502776076668,180.34398448672596,123.14771262605473,531.8845811844977,-285.94193755563435,2.483385396766777,72.54919143104897,38.249280668116995,162.60930677236837,34.73516430843286,82.64120479963533,0.27339173467710975,0,0.5703146160726994
Basalt,355.33834322959115,4076.2075151073973,47.30061222547589,114.76460063473587,0.7465834970689884,0.16954536141776755,198.51933012037222,591.460744510882,472.774603777984,-355.33834322959115,1.439120717886789,56.71140406166308,41.09340437269273,18.521408651770344,34.3078075663184,276.5879848091384,5.3356796998993765,0,0.5639761780691456
Limestone,298.5722329410146,4604.774182028601,52.61988176666843,57.631319169292446,0.5308696684398512,0.05176982748966315,220.00857097641398,51.163501179902646,326.92742940903986,-298.5722329410146,6.714144927366964,39.446100140100704,30.7641882631017,192.8888340915815,41.23313228343329,375.3652967535236,9.248348895349114,0,0.8117533495813049
Sandstone,965.3355212726304,2386.6280683180057,46.47871491067449,50.21712936947153,0.6847223529203412,0.2815313389119016,118.96396450659617,627.0493584168998,815.8834367119999,-965.3355212726304,2.4866991673684904,92.34829519045854,40.53334725495151,0.057845310661219784,25.648166507479388,255.3598779067292,1.9478115961743647,1,0.4005212579276254
Sandstone,937.4464302471883,4432.449303512737,51.424188575595004,152.5039005232435,0.3993540668477161,0.3732536797726338,221.9801578875667,669.6004030329049,288.309106325629,-937.4464302471883,2.465309200669693,31.705203547282892,9.402159297708279,141.641396721003,43.80380013257844,241.07576150215442,6.544870785190025,1,0.6125869331235273
Limestone,260.3553657404405,1578.3151163829489,39.70272434261422,35.38798337263013,0.48619978619040405,0.031180330626979825,112.23382859779723,598.7276522605638,578.8929002937462,-260.3553657404405,2.284818577657026,73.93458933154916,30.576254449189527,4.536501777919288,23.740066594087633,282.77952784612563,5.939419022621639,1,0.27244163383962416
Granite,172.81632009514726,4676.102199382973,23.766763924281996,143.255114287586,0.39911927315471674,0.3778567962841051,197.87210476653607,257.3883751743349,556.1114071775908,-172.81632009514726,5.982239912085091,71.52995189980636,16.420807404802133,103.61485154477515,25.648972577465088,148.3924409521468,9.926560335629782,0,0.6687695605810294
Basalt,918.4969752557105,2131.951841993333,43.476489143616966,81.89674143419214,0.281622910110951,0.2924848819242646,125.57054148228386,322.2064021912392,204.37785638848817,-918.4969752557105,1.5439805215122755,72.00603616146316,39.67624379688581,54.118361109028925,30.90945497885109,298.77854010406446,9.909387309881831,1,0.3416706188789212
Granite,438.3807066589305,3568.5049099012876,35.91607682354443,133.0279782470619,0.2803849977965228,0.0486304813315174,178.55083566773834,118.0995774705531,329.70464954219494,-438.3807066589305,6.17059052109136,88.29632040384647,39.94140952591166,25.037926572933245,32.26154540263008,11.741638187257431,4.038159506118795,0,0.13928938192375376
Sandstone,934.1345713584519,4048.3277108508,61.38810537034254,102.33841230164629,0.9708292820442764,0.2935966102481385,222.80610655964506,55.67998931339358,600.259251986326,-934.1345713584519,0.40984202026616234,38.37271164154358,0.906403660222499,116.12391433401213,40.12093954075988,199.49216757367927,7.759079616883708,0,0.8379211663819756
Basalt,123.63615496094346,1632.644498637385,38.63027903955803,115.91324184851129,0.8344056902885152,0.23118474654729093,119.9908747270967,241.34748898287728,210.35489138367402,-123.63615496094346,7.4916161331090665,53.959859905905276,43.13915675043098,132.55533376973668,14.851856738205164,193.94852351202107,9.103514134989675,0,0.7803792810391952
Sandstone,307.7744672764511,5136.604134110073,43.1427403148712,192.17059624064063,0.8229672725561342,0.16791134411455283,253.00260239560652,904.1510192391787,184.87010111247372,-307.7744672764511,7.239080458261882,49.53571823103326,26.698586966171728,23.037036812372456,39.02787391118739,493.7881838931203,4.721430464294059,0,0.5753878297439459
Basalt,332.74950001412736,1509.4962525296899,33.82808118994767,69.67114293651258,0.4430313589292769,0.03184970617590723,86.6683477884472,904.6135546537145,285.87183213274113,-332.74950001412736,6.372840637645438,48.60148691111248,8.825969595648713,100.44544409040195,19.967015853395583,458.94912852525056,2.388184072864,0,0.46697878658907216
Limestone,77.59562158691729,4752.961902548037,51.34770445430329,160.41313385791975,0.5741739364424906,0.3094207519365393,239.84902005350847,865.2964408930264,20.045157205294316,-77.59562158691729,7.570365655065338,24.269223873025076,0.22028134848907643,185.11008138188652,28.00563138278726,219.37744788063983,3.6649108692999857,1,0.8823284382166248
Sandstone,206.66427867334335,1778.1220855426718,29.271725898506297,122.96505653850748,0.8475968992235813,0.3492127893647419,102.89542280375245,731.690963046128,611.5463559621232,-206.66427867334335,6.039960095531793,23.53415983666632,11.520624132979668,15.639980940669718,12.254346091844708,454.3350785854563,3.717817643545832,1,0.5385549033618747
Sandstone,401.5014096464034,1074.702728117767,31.845140522157227,194.95943037936695,0.8849693576754888,0.3106794410533779,81.13608828378507,678.5008594100553,788.2575754626225,-401.5014096464034,0.5281003511944178,26.751741855574515,31.943146698313647,166.28631670678092,21.331878633764685,235.31178777116318,4.272175396587113,0,1.0
Sandstone,309.9613353488829,4335.535405241644,37.14793535612911,183.0647444108684,0.29766452519605313,0.03133488295398106,212.89813474407836,117.13555790861218,664.1701480548955,-309.9613353488829,4.318280078963518,20.82242202300747,3.209732083306749,79.21547820780705,36.533446429058955,119.54271766940644,7.4408628290804115,0,0.35543123153286865
Sandstone,455.21230529838124,2762.400995692604,53.4806401967712,173.26011640022827,0.32240843673107866,0.18785295679068925,210.8079877501288,972.1368325384938,102.59218473162335,-455.21230529838124,0.9243358301608682,42.969589180789384,33.01879481426128,44.42057099247929,26.690391508336823,146.142059970244,8.306678316682751,0,0.2910126287844665
Sandstone,671.3408980104801,873.2174447886148,49.63914539006069,132.11700897903083,0.39680369553366257,0.2641250298190765,103.01576542751704,874.7432571379499,171.1784922099415,-671.3408980104801,5.944191548179096,23.21829286617244,38.69703135397186,68.10227524524994,42.08755292273765,178.99028855755245,0.7283952925656301,0,0.4297747123143559
Basalt,993.3892759764946,4147.932638165307,35.68921381610549,113.37071789687957,0.1462530655307792,0.3703267851756989,215.56482849204014,102.13550625432333,747.5197883421779,-993.3892759764946,3.2260441303483205,83.91854200914125,1.9076094956079537,194.79988321991524,36.531043230709244,144.21685529423846,0.7174057265055744,0,0.6009592963912127
Limestone,898.3568021060863,5900.815744495004,38.999963860627965,99.28471948086587,0.846968650311489,0.2793281411590403,256.27847800173106,974.3676095168357,837.0320694536497,-898.3568021060863,7.636262481005697,64.46224315922302,48.53851253450392,27.732667590206784,11.234546542824873,149.39841590659663,9.148687611946965,1,0.6436034421220806
Limestone,431.82403653871063,3377.524764399746,67.48208900372913,159.2411407367096,0.6365440416670948,0.32050827469036736,203.25008727101618,577.0100864100851,88.06148404844294,-431.82403653871063,3.6539049715152707,86.20239429152433,34.69342285148471,124.97345155297805,26.905809263899346,152.19564207272091,2.15463560531132,0,0.7263286795159851
Granite,699.3422912237886,2098.638812921994,37.42847258969742,108.97118507350577,0.13114183329412887,0.06945387998380902,127.21522597896833,124.93076208724297,167.30305136868085,-699.3422912237886,5.927051607225903,68.64100759716125,26.36531179959357,60.061858561048,39.741923357769195,45.09079435798991,7.040419327035533,0,0.303401830740893
Basalt,808.1604983030878,2240.9916084222255,25.745374267125335,122.31437149482097,0.9134965537235887,0.0966630871029865,107.82016756823215,417.1289596186755,403.8121776443325,-808.1604983030878,7.669833331594687,52.54700767495801,48.59407925251125,29.430102230279687,19.2247497991846,180.17818116430834,5.358871718759298,0,0.5772186361481073
Basalt,835.8475046684183,2528.399331621097,41.47854935792195,159.71157715584732,0.9883512660551325,0.052891084000664536,150.27912521600163,264.2960696570287,610.7439852875584,-835.8475046684183,7.886407121169048,43.0773729555501,43.11712582120643,32.994236823377946,11.624647759956826,240.72744608073677,4.655055886706082,0,0.5485612702893742
Basalt,935.5604313892907,4121.186910495472,69.09014665824984,195.2576897664692,0.583236607174568,0.30865425324396084,256.9202290369113,32.411093625127954,454.16393499774546,-935.5604313892907,4.938027494281864,48.53284802004119,10.900162932690522,169.18701281564643,38.6320230429814,173.1695733286957,6.257658158373003,0,0.8198914661997551
Basalt,985.490099565752,3104.8675034920016,40.99591213497082,188.15193455986642,0.8505642179046927,0.1835431468109711,173.97538801798265,771.1780964625955,940.5876378208903,-985.490099565752,4.904733559993112,67.38545297840494,36.00782175272598,8.654732783409136,22.71076964768043,271.6609213685871,1.7071015209283347,0,0.533313446572124
Limestone,652.6629883045343,1394.9523080957022,67.62527486632226,134.61314583896575,0.47946886558810475,0.2825559557719554,144.70223796581055,36.95946902588976,536.6585915132212,-652.6629883045343,3.0784048081651108,71.73973995163087,14.217244237454052,148.40683242238165,27.96814798335972,84.51256865404861,4.0009431308698,0,0.7411384671275204
Granite,776.7368276425585,5182.9939476841155,68.90527579811354,128.98699516619817,0.2135509181027042,0.18596642922225268,294.4027765799135,275.58478377075824,927.6633003925671,-776.7368276425585,5.930577387397724,27.925985322813737,31.233228950449593,133.70572124887576,26.822404399221195,171.52544725703643,4.5038826159166865,0,0.41998092803566744
