Depth_m,Soil_Type,Approx_Hardness_MPa
187.70668332397315,Dolomite,59.82238126233697
227.04558643394907,Hematite Ore,149.4615805533586
413.75670066295135,Hematite Ore,148.7064144292572
647.6920385367787,Basalt,157.48717102178426
646.7809956379589,Magnetite Ore,166.29525786289472
135.95115940572865,Dolomite,56.68478987439552
184.50330227884146,Quartzite,82.15317153210478
594.4378564573991,Basalt,149.52069242882175
672.6604605941159,Basalt,154.38483510634813
170.54799916935855,Dolomite,57.34464099765784
769.0686295678071,Magnetite Ore,177.1704707170542
298.6615761531815,Banded Iron Formation,121.72986752429881
775.8385732144554,Basalt,160.8520337369115
762.3590428460016,Basalt,162.89456825296872
665.5445198561031,Basalt,166.63819371881337
677.1578866662097,Basalt,163.5141357660618
463.19979933676353,Banded Iron Formation,120.22735127577884
496.587215255213,Hematite Ore,153.83198361586994
797.9956839201062,Basalt,164.34550832548487
191.2778231469308,Quartzite,88.11181267226165
662.0254696390144,Basalt,161.10152728938377
609.8694955399877,Magnetite Ore,167.51216858313245
469.6196103877277,Banded Iron Formation,127.35450576325609
767.9945937736642,Magnetite Ore,174.31979289102338
638.8599440303271,Magnetite Ore,169.01047347477464
514.5573098994234,Magnetite Ore,176.57037249178373
113.3806716105232,Dolomite,60.46801229206153
117.2342200213273,Quartzite,96.35487846633075
331.72156394407637,Hematite Ore,152.97475553198518
116.40279080608292,Quartzite,85.16411325279131
786.8230206142034,Magnetite Ore,175.0134617183009
362.03078919327965,Hematite Ore,152.87382022732018
81.05903586863361,Dolomite,64.39833104679137
615.0890130938494,Magnetite Ore,174.92149040634257
581.1215496751635,Magnetite Ore,164.8553335875747
426.24191853676274,Hematite Ore,148.5465271051794
458.2252037448298,Hematite Ore,148.970855823405
359.24335087233334,Banded Iron Formation,123.65384042790711
439.04589702441507,Hematite Ore,147.75985979281145
404.02267051291335,Banded Iron Formation,110.27537754034677
234.88253712391244,Banded Iron Formation,122.33419751366935
428.4989539488357,Banded Iron Formation,118.29769359830493
505.72728401459034,Basalt,157.68628284092534
164.758772601001,Quartzite,90.1084557865142
517.8986713029246,Magnetite Ore,165.57721677483053
125.20387854531947,Dolomite,52.33449873761755
44.52352013527401,Laterite,26.323951725923205
167.68788726355953,Quartzite,89.68174862009727
418.1687686493918,Hematite Ore,150.1650251363712
488.79112676347944,Hematite Ore,149.9508866363567
408.7086833321839,Banded Iron Formation,119.2510756788862
606.1661007694006,Magnetite Ore,167.38750252644704
591.969410969478,Basalt,162.64168311266738
43.292352164193915,Clay,9.335743311100812
648.0722542062739,Basalt,165.63557557024163
160.21192346119858,Shale,40.00718448787649
192.10452704421098,Dolomite,52.6899325502605
381.7056799812657,Hematite Ore,156.03957263161396
668.5488487638199,Basalt,158.5406384924615
505.9497245561779,Basalt,160.5294041748441
111.6678025814947,Shale,45.587139397038385
415.35584478042534,Banded Iron Formation,113.59520597616272
787.0869513594901,Basalt,169.62676688077642
470.3608386061112,Hematite Ore,149.9509109430884
632.7760569767806,Magnetite Ore,171.60404191169005
389.35044206039936,Banded Iron Formation,108.91190933378928
781.6977619939518,Basalt,162.5613148855218
21.954897620975977,Laterite,30.830434809632163
163.14367481448028,Quartzite,92.3201933246983
526.6814421948857,Magnetite Ore,166.09901002066388
674.2512287318651,Magnetite Ore,172.95720027957552
768.2282844245245,Magnetite Ore,173.02853143581765
758.9131651117222,Magnetite Ore,167.83118843613008
288.18706286527504,Banded Iron Formation,119.47199303714059
44.200560855943394,Sand,10.08236018211079
245.72626625476835,Hematite Ore,145.0010103409421
791.2659102586886,Basalt,159.26174054521033
39.15537511266276,Clay,5.896331446864875
176.5717634234968,Shale,38.93672392075528
284.5802677378382,Hematite Ore,146.87453963970725
682.2468876437781,Basalt,160.16203408084942
31.887251516750226,Clay,6.848195428264177
436.1030323317629,Hematite Ore,155.29095368323289
351.86972783262735,Banded Iron Formation,118.91640261201361
542.6891435024284,Magnetite Ore,172.28869980879884
730.7061037542895,Magnetite Ore,170.7416322171827
585.1733303886685,Basalt,161.53273376154615
464.4677960394966,Hematite Ore,153.5298814294107
700.1676938491319,Magnetite Ore,167.08980517751624
120.12727600433202,Dolomite,54.94900696083476
217.10347756836663,Hematite Ore,159.8970965928539
600.3837859162398,Magnetite Ore,163.418595295917
206.58750217473508,Banded Iron Formation,122.38167897398546
120.72346066919923,Shale,45.10831388188267
476.8316543610358,Banded Iron Formation,111.83155162042732
753.2886192126504,Magnetite Ore,167.51236351209153
586.977074355972,Magnetite Ore,162.28587407822022
69.66090656680723,Laterite,35.3185499529002
181.2869281785198,Quartzite,104.13359210946871
331.8854154052523,Hematite Ore,147.66699816570335
211.77631706739044,Banded Iron Formation,124.41678192102403
658.5800829807151,Magnetite Ore,175.59363558562362
622.6276172960562,Magnetite Ore,165.46742444589074
404.3164483049943,Hematite Ore,148.32659041591097
174.27763567796976,Quartzite,87.44584478747862
464.4402076237858,Banded Iron Formation,123.807351233712
750.23728924132,Magnetite Ore,165.85424029678146
263.9320462505961,Banded Iron Formation,118.32423545272812
712.0991150232364,Basalt,161.75261533940696
597.0439870868236,Basalt,158.86107624070405
54.95101937063956,Gravel,24.169046366990916
606.6385752386069,Basalt,160.04594286431947
403.98994411235225,Hematite Ore,147.08330303933212
716.9431954817932,Basalt,160.45814606992354
36.43915299039566,Clay,3.6518237135047755
102.66369490910333,Shale,47.148612612105836
88.57123919155016,Quartzite,93.3850156820669
277.01429300770235,Banded Iron Formation,125.10345912024592
318.4427057648782,Hematite Ore,155.24393066093336
755.8459660152618,Magnetite Ore,167.0105553278624
130.8516942218417,Quartzite,94.93582442600805
331.456835789854,Hematite Ore,154.38611247688974
194.3834113163028,Quartzite,89.71402648406908
438.01703847801406,Banded Iron Formation,118.78939549017876
753.1121507361736,Magnetite Ore,166.5058443909076
157.38993684075632,Quartzite,92.12349052127699
149.68628240442845,Shale,43.340501083786826
596.1727694037359,Basalt,150.53057225309195
678.974918638204,Basalt,160.1812118693788
325.2162166698947,Hematite Ore,152.62671806449623
278.9394131625195,Banded Iron Formation,119.84413783279403
339.6517954424673,Banded Iron Formation,130.68289006829366
491.90411117403477,Hematite Ore,139.478621807153
246.6706537845022,Hematite Ore,146.54893408255927
176.2799884551666,Dolomite,53.227738095435186
542.9951427167429,Basalt,164.28116770977002
561.0877204387709,Magnetite Ore,169.9682437766713
761.4364348620584,Magnetite Ore,172.72322722270658
157.22649475544657,Dolomite,65.8252346276505
725.1594183755469,Magnetite Ore,162.11263054814566
124.948490833484,Shale,39.92971013205072
96.62437369841771,Shale,51.80699521105405
493.7954957165862,Hematite Ore,148.24027101803588
114.457439291807,Quartzite,96.34355796089741
646.0143235086308,Magnetite Ore,171.14633354617243
335.9257607282847,Banded Iron Formation,116.38929929960348
391.47325289196607,Hematite Ore,150.40576585844892
748.4271490641124,Magnetite Ore,176.97310845844285
624.6896362481227,Basalt,163.75376639932765
620.3762294514868,Basalt,154.4291803332227
616.957902089778,Basalt,165.23144091492958
511.7646600989585,Magnetite Ore,169.39878060035653
443.1654313902792,Hematite Ore,148.86772181751655
366.14827655797484,Banded Iron Formation,126.11217997821872
754.6665569262389,Basalt,164.0720517735178
551.4085479638424,Basalt,161.02110654924695
543.0537601445889,Basalt,160.770492068176
158.90588446744553,Shale,44.030666234210365
384.6788074091295,Banded Iron Formation,122.1872349470826
31.767612120322664,Gravel,24.55015173841412
136.49096146807605,Dolomite,57.64773910474478
561.5487234187552,Magnetite Ore,172.88792335799258
194.08838263346996,Dolomite,60.62365657551021
739.7731110974366,Basalt,160.24272981324188
393.6776789052017,Hematite Ore,154.26512381288163
392.9786930647137,Banded Iron Formation,113.47176760947598
596.2305777226342,Magnetite Ore,163.90365313846266
717.7753097527303,Magnetite Ore,171.23424089322964
44.54915883489612,Gravel,22.3289591394412
589.4139931297541,Basalt,168.68301794413358
698.8196845576036,Magnetite Ore,171.86769245135437
757.4034615346345,Basalt,157.78253166942054
499.30498850992865,Banded Iron Formation,127.50096963820909
9.636513092648524,Topsoil,3.0530444330121433
164.36035959815314,Dolomite,64.83064736926936
505.8367277844724,Basalt,173.11182613704713
645.699326429748,Basalt,156.11951135152546
192.5046288081851,Shale,44.490598281801674
511.1678422894405,Basalt,166.1397104955637
295.1341459146745,Banded Iron Formation,124.97444549521019
444.0959927513328,Hematite Ore,140.5848632371858
484.38953816733095,Banded Iron Formation,127.55115914604211
134.94062691539722,Dolomite,60.05908974284344
797.7208833673557,Basalt,152.9348388195101
474.97874155637226,Banded Iron Formation,116.80569154799632
240.50701210622495,Banded Iron Formation,125.69468501091504
598.4912007606733,Magnetite Ore,177.99325133494438
711.5123833938738,Magnetite Ore,166.83199064894566
433.71474916117893,Hematite Ore,153.70377477933516
618.2579367739822,Magnetite Ore,174.31463110635246
181.76219168038142,Shale,37.722170455974904
513.9590898529173,Magnetite Ore,170.9465260132349
154.7264925872474,Shale,44.94810472438972
140.38251078722652,Dolomite,66.12584759589974
404.28862748007947,Hematite Ore,149.3381686504754
160.64733109058062,Dolomite,64.69680477278648
77.29378655872274,Sand,13.480575091699585
521.4781635803923,Magnetite Ore,169.23499362907808
741.9772236725549,Magnetite Ore,158.3691801243956
641.7733387800804,Basalt,156.587582904506
484.48206215004257,Banded Iron Formation,124.9435065201392
461.2758004507087,Banded Iron Formation,111.5294551635283
319.1803854145757,Banded Iron Formation,123.74262866506012
725.3963031922058,Basalt,160.98382599357765
22.22351334651229,Laterite,28.176607863376926
505.97830112740957,Basalt,164.0730381342723
260.5100627453439,Hematite Ore,151.59732325335946
67.93508779340698,Gravel,30.688058264979873
434.73880923940806,Banded Iron Formation,118.8492049603524
222.48121588658566,Banded Iron Formation,120.36399276280808
544.6347151169715,Basalt,154.1590961253408
156.60310059584407,Shale,38.72276361027243
427.8216198818826,Hematite Ore,147.81269996406812
535.6816233719703,Basalt,152.863490041184
373.13871816135264,Banded Iron Formation,120.41862299414737
724.5391489311245,Magnetite Ore,168.8373585731958
212.1484811575802,Hematite Ore,150.0001436752826
440.1185630155679,Hematite Ore,146.82395884219508
24.765093091448964,Gravel,12.903936037147968
614.6352479042287,Basalt,153.77631922383546
266.34179000587864,Hematite Ore,150.3030386192745
385.9498012520902,Hematite Ore,155.5933832154036
40.728546816083444,Gravel,17.901126113739977
641.5248516563219,Magnetite Ore,174.18262337993414
617.5295011327836,Magnetite Ore,168.97240108907928
690.751578692529,Basalt,165.55153927980143
586.676083246081,Magnetite Ore,174.63151316714803
134.82283987861888,Shale,37.59443181200508
340.8871864039823,Hematite Ore,145.80024883031825
610.2165720943591,Basalt,165.2856453006575
94.08833753596949,Quartzite,84.42954377502515
297.8072275297486,Banded Iron Formation,111.30660998355091
798.3665195210982,Basalt,160.9956519320331
100.64345956416743,Quartzite,95.7756232825629
53.193577796450775,Gravel,26.453667697042835
259.3433169464393,Banded Iron Formation,122.06043390932724
122.58357741144322,Shale,44.88223496704415
107.48526778675745,Dolomite,60.47671773814159
709.1022940025456,Basalt,160.8098687916643
617.7303514884262,Basalt,166.30159851819298
459.5803563518488,Banded Iron Formation,120.90035733722858
249.2548213540761,Hematite Ore,150.37999569038172
726.9128865969436,Basalt,162.32690462437006
483.15647357560226,Banded Iron Formation,120.34187850404852
106.94350417441507,Dolomite,61.90409714241474
259.07910657117617,Hematite Ore,147.37154385156379
471.0109141487253,Banded Iron Formation,120.60892498403341
643.5599761744858,Magnetite Ore,167.61842764710107
158.26911936615815,Shale,45.460092404847494
148.69822465413841,Dolomite,59.42350156372383
756.442541598711,Basalt,147.6543881824731
364.00296696022673,Banded Iron Formation,119.98403724365991
642.1688524347243,Basalt,161.100805702894
74.52899764183014,Gravel,25.753202455822844
502.30128322725926,Magnetite Ore,163.61318928655805
623.1369721054882,Basalt,162.15912786696265
770.9377476987472,Basalt,156.02367541430007
345.8541986659629,Hematite Ore,150.21512504576316
142.88925179337735,Shale,41.35415323311227
32.05466260181353,Clay,4.338125228210383
51.94171474767222,Gravel,17.660828517439214
707.9981579236486,Basalt,153.19457956943674
586.1368345322645,Magnetite Ore,169.86468291170326
453.34436140834214,Hematite Ore,150.46856676795346
248.98252780420228,Hematite Ore,161.03483004036116
772.728715149232,Basalt,150.66167752047957
120.01358976361436,Dolomite,54.60091334101775
236.91879527398498,Hematite Ore,142.09942077431862
448.39168507374785,Banded Iron Formation,127.06704482203058
8.537652997788303,Laterite,29.560284514282085
411.8740422941034,Banded Iron Formation,120.73843122385485
277.83652272468953,Hematite Ore,157.21351938527704
94.30708335426434,Shale,40.09157383357059
270.17291271612703,Banded Iron Formation,115.74868252106873
25.60188665152312,Sand,-1.4779346031826446
598.8869164648669,Basalt,157.5223532778194
587.2369143132436,Basalt,151.54909335103105
323.8220043389513,Hematite Ore,154.23015385573905
768.5113151111971,Basalt,152.3407338461461
489.6754536043288,Banded Iron Formation,118.03883762231536
673.6524870322361,Basalt,160.09210685475543
108.73201948139295,Dolomite,60.68786536795676
173.55391394359927,Quartzite,89.6378845462021
345.48793760977406,Banded Iron Formation,123.72243608432234
84.60474911083287,Dolomite,57.251128467769476
363.06915550954943,Banded Iron Formation,121.96364951446631
600.2320716176575,Magnetite Ore,172.04658394929504
341.7396490792317,Hematite Ore,152.60779371584223
641.3952472738476,Magnetite Ore,169.94984007601218
682.9696509819117,Basalt,160.37044006506346
534.2285182922835,Basalt,162.01215160981513
512.8763918759897,Magnetite Ore,171.4162875229543
676.8068853785019,Basalt,164.48738591675246
76.25705625068218,Gravel,20.431501769110355
799.4508850914152,Magnetite Ore,171.93634828056202
107.11944555135729,Quartzite,86.9432459846001
113.08242413726894,Quartzite,79.02947428516856
274.5663803781345,Hematite Ore,147.89729288054966
66.30695354573648,Sand,14.614082641831239
430.90410319693973,Hematite Ore,151.56807621933407
763.4125827906163,Basalt,152.83663085599036
416.6169102235383,Banded Iron Formation,119.59647009133386
29.359419070625403,Clay,-1.0032975553683023
331.3214556075989,Banded Iron Formation,120.18351256812981
200.7622404521893,Hematite Ore,152.6780261386185
560.0367549614609,Basalt,155.22816212056787
163.95765308377798,Shale,40.8979739341798
188.99485505084553,Shale,43.39872169677874
633.8539005102282,Magnetite Ore,166.82681894124272
419.00715807592104,Banded Iron Formation,113.0928425231583
358.03842714313123,Hematite Ore,156.46614284050443
244.02317850763725,Banded Iron Formation,116.3407639408452
106.88706911526111,Shale,38.19855043928795
199.24328533171146,Dolomite,51.93498924712248
184.4057463413492,Quartzite,86.7047404899475
84.27585106719508,Dolomite,58.09422117325984
563.328808069581,Magnetite Ore,168.92231904476378
19.395980760949616,Clay,-0.7970549315318927
493.8417346230739,Hematite Ore,151.99564271727078
533.1789301602547,Basalt,160.80018925732492
4.380691282785953,Laterite,30.79564157972942
291.32918740403477,Banded Iron Formation,119.25275403166022
750.2699711846176,Basalt,155.39040635837847
322.66711584559954,Hematite Ore,146.14056575996958
328.1701778341211,Hematite Ore,150.1679192709727
137.478531740551,Dolomite,54.44290162350596
107.56758368328735,Shale,41.66125954976878
473.87580865207025,Banded Iron Formation,122.95902434538009
508.59291976046126,Basalt,154.45765655628867
723.0358182453978,Magnetite Ore,171.6812184356489
723.0694619811741,Basalt,156.06765054204797
665.3635953785605,Basalt,160.0133391738934
318.77971727514324,Hematite Ore,158.8839530989646
534.2247671439633,Magnetite Ore,165.23152497066476
503.78553386142994,Magnetite Ore,166.8281207897637
435.88052866813564,Hematite Ore,159.36298540733367
514.1422877172371,Basalt,164.48722744829098
493.67540458896826,Banded Iron Formation,109.52835324132658
204.56657986018197,Hematite Ore,149.29171691253325
539.1992049224807,Magnetite Ore,170.92721101403225
707.1399954672697,Magnetite Ore,165.64257682292055
3.8140266740700035,Topsoil,16.121589720281154
79.7830831512841,Clay,2.8385513223177723
771.9082893620204,Basalt,156.28114563040813
646.3676166283673,Magnetite Ore,175.1645907103856
302.6257757339858,Banded Iron Formation,110.75013666528041
334.7932656418881,Banded Iron Formation,114.74598371447202
226.81140869601526,Banded Iron Formation,122.24267935280756
708.5933490463007,Magnetite Ore,175.48655703670215
585.4527066833257,Magnetite Ore,169.05388553856196
560.1855678717025,Magnetite Ore,169.32614969900112
173.5609465595333,Quartzite,87.08103593864747
616.2992002390653,Magnetite Ore,173.34080250143717
65.08227217727986,Clay,9.412450835951214
432.7044206663596,Hematite Ore,149.47782068893218
319.63155105004563,Banded Iron Formation,124.00066249553113
327.067470812999,Banded Iron Formation,119.22864985175131
794.196741333832,Magnetite Ore,168.54581041980646
48.79109856377841,Laterite,28.288413211142657
367.2110621106837,Banded Iron Formation,120.40963690533954
199.7333037035851,Shale,41.49031469017259
58.007986307969794,Clay,10.111735140769671
109.0276689516715,Shale,36.180663591849424
402.54227140682593,Banded Iron Formation,117.39342171249788
613.0124688878963,Basalt,155.79036006933345
761.7218348767007,Magnetite Ore,171.57488287334982
246.29989745495527,Hematite Ore,150.0382464019203
303.9438831363428,Hematite Ore,154.16759526224342
211.59198401362903,Banded Iron Formation,124.42821896719016
130.9641295195581,Shale,35.14508922794617
767.3530374695474,Basalt,152.24234069606777
404.4777514368333,Banded Iron Formation,121.10544945400446
635.8457939085499,Magnetite Ore,171.55733525455403
50.637400585167654,Clay,-1.5729138039005832
465.3972269495232,Hematite Ore,154.5140254912647
269.131160422009,Hematite Ore,148.56680724862397
680.5745549971607,Basalt,157.09709404395437
423.72157212193207,Hematite Ore,144.85042988775814
580.5429191258054,Basalt,151.7301435451573
138.10586162720577,Dolomite,67.21082280071514
65.41999181952028,Clay,7.491620742901001
161.91097693205396,Shale,38.21180028350745
544.1867202843869,Basalt,170.1604112902003
766.9624139957248,Basalt,160.70176015256322
479.19998103978764,Banded Iron Formation,117.92838212739993
45.24211634083919,Laterite,26.45941983477529
275.95507323724735,Hematite Ore,148.62708573018355
212.23939770011881,Hematite Ore,152.47964317458988
597.1665522018121,Magnetite Ore,169.92808729254975
76.43562860392584,Clay,10.19992427841407
511.9558326065287,Magnetite Ore,171.88741572993277
117.7566343460299,Quartzite,86.21343188492685
156.48152983167984,Quartzite,91.06397856558782
626.2646207596915,Magnetite Ore,167.03604235320194
656.5503087537371,Magnetite Ore,167.50307945926414
544.5416809781166,Magnetite Ore,166.29046992402635
479.85214658713306,Banded Iron Formation,117.25392491703349
121.89282541551538,Quartzite,93.9781802618329
50.42585977527416,Sand,8.606720254277459
640.6940167674368,Magnetite Ore,171.41564054654845
48.52740457428375,Gravel,21.163961985775458
296.2229067900451,Hematite Ore,151.2558184300448
476.70059653396794,Banded Iron Formation,123.5505726901592
785.759155064127,Magnetite Ore,165.01276000138995
760.7764662081983,Magnetite Ore,165.8098942177199
766.4928567744907,Magnetite Ore,168.17497143127747
515.1892502066536,Basalt,158.95050549974422
431.56674963592457,Banded Iron Formation,117.8117520321299
719.447206912562,Magnetite Ore,168.87565846827215
265.8294418325737,Banded Iron Formation,133.56992841239332
47.94742006386707,Laterite,34.01988096374181
281.13424268186645,Hematite Ore,147.71840910539936
48.720382396415744,Sand,8.752176953487785
71.27169306576526,Clay,3.3944931583978715
173.61698381176635,Dolomite,57.08608285096536
555.7386157030164,Magnetite Ore,167.16838080470168
748.3798873598682,Magnetite Ore,177.51624208318677
269.37324182844054,Hematite Ore,154.21442816205982
124.00186971708536,Shale,42.29352309725517
762.6063933423154,Basalt,162.44903756360753
247.87576948449833,Hematite Ore,150.50732849287039
486.3835408523564,Hematite Ore,145.26151861735593
398.5680949001559,Hematite Ore,143.6810725318093
236.09483744472124,Banded Iron Formation,124.19178247281462
186.24204843438267,Dolomite,55.31074441021257
481.00907171307676,Hematite Ore,145.83387289692578
518.1914925530341,Basalt,161.9549893845007
410.2955125133725,Hematite Ore,148.0248323090176
67.94006479362311,Laterite,30.050224499238965
426.76433400850345,Hematite Ore,142.5810353633258
126.20083442410346,Shale,42.20576866113996
596.9264886175756,Magnetite Ore,170.44804904243819
201.2278011410629,Banded Iron Formation,115.0199471846746
75.88689313486361,Clay,5.768338523311931
471.3615281777033,Banded Iron Formation,128.4577597366172
689.3179677425323,Basalt,161.73566341521462
623.109149155017,Magnetite Ore,166.3307341174441
760.7517488998494,Basalt,170.35565042637052
161.26485554197546,Shale,36.385166553263346
433.85089138745474,Hematite Ore,143.20508889854585
600.3448241754156,Magnetite Ore,161.10268748056288
353.34927718894545,Hematite Ore,152.3588060416467
97.44369041340137,Quartzite,84.77186120277061
397.61056115385196,Banded Iron Formation,120.25849503808051
529.8711602125314,Magnetite Ore,166.17850435720806
354.88038903217915,Banded Iron Formation,111.4680915052073
415.9050713703157,Hematite Ore,147.9737179802038
468.7776255424806,Banded Iron Formation,115.25144300792611
750.0826485973203,Magnetite Ore,163.07310583412624
672.4236782641374,Basalt,164.09383507320277
707.7728583999407,Basalt,162.47155797202976
155.40623709538383,Dolomite,67.88762622600157
5.583489766976957,Topsoil,2.1019352302351333
378.69412521535446,Banded Iron Formation,115.45338805313219
562.1228674711474,Magnetite Ore,174.28187176832017
312.116112256726,Hematite Ore,157.34134802512762
522.4687946058474,Basalt,164.66608772078325
122.78633899906852,Quartzite,85.88444903827254
688.6736355355561,Magnetite Ore,164.7818075938064
522.5748451903311,Basalt,162.89859166283222
372.53686524352173,Hematite Ore,149.34461207235535
483.41013700081754,Banded Iron Formation,119.12574613767715
711.3128819506258,Magnetite Ore,177.4267301652485
111.6291617397244,Quartzite,90.1469750202455
788.1438595546246,Magnetite Ore,180.18889335724703
407.8645877634843,Hematite Ore,142.8791997567024
635.4868581743814,Magnetite Ore,169.26590219157103
394.9961071315405,Banded Iron Formation,128.48953327972256
634.0324921884,Basalt,151.40050639028965
376.7462356804065,Banded Iron Formation,120.44892733151744
218.87269372864074,Banded Iron Formation,122.29999907969848
694.3913880041226,Basalt,155.21175417567767
204.3592291517724,Banded Iron Formation,115.67178765836849
693.1176697471127,Magnetite Ore,168.3343078281925
787.1335093280711,Basalt,149.5766244200642
573.9981856275682,Magnetite Ore,165.74985662013734
252.8059093962578,Banded Iron Formation,121.93543551936989
688.5291407442924,Basalt,153.26194900442164
647.6898433009733,Magnetite Ore,168.35749697120917
495.4313291519213,Banded Iron Formation,119.62524217868302
775.5463520167984,Magnetite Ore,166.6903660099756
285.2671493995691,Banded Iron Formation,115.00604651974365
2.556255519095618,Topsoil,3.4961404628626664
787.2931184649444,Basalt,160.69281230573088
129.4751407709003,Dolomite,53.24604837798648
69.30201066624147,Gravel,26.110329869698127
645.7710979579427,Basalt,158.2189568936748
175.69714015518886,Quartzite,87.44488612741917
468.48798354110136,Hematite Ore,151.80187984115057
216.92608828881035,Hematite Ore,148.9131879944946
486.88169476564565,Hematite Ore,150.07115898470522
127.34709046462802,Dolomite,55.363146844270595
163.15041710550418,Quartzite,87.3609960134026
580.2468580976857,Magnetite Ore,172.0591594721311
398.80761399400075,Banded Iron Formation,116.6540496543123
457.2155008956843,Hematite Ore,148.14815225585866
309.88231005017946,Hematite Ore,157.05953902345644
129.35317643566444,Dolomite,62.12920759707857
109.0865571233155,Quartzite,95.91495943644023
560.0059763022184,Magnetite Ore,163.8444532757843
169.27230527072288,Dolomite,59.19540807985988
244.90930874731714,Hematite Ore,152.75224894911668
447.73490188831363,Hematite Ore,150.14301031901908
632.283897357712,Magnetite Ore,165.15591129250618
616.1453136988936,Magnetite Ore,168.6765652807436
618.6849261796726,Basalt,151.16080496363864
758.9074821098308,Magnetite Ore,170.6870141169423
482.7048093694764,Banded Iron Formation,123.28816113189663
327.4206937095697,Banded Iron Formation,113.17168790826882
697.9331869116716,Basalt,169.0617825283175
142.98502374384742,Shale,37.879660865347475
745.5854726664128,Basalt,159.61341887682389
511.1928346895465,Magnetite Ore,169.87236187268695
65.99667308190611,Sand,15.652247851225246
701.884604317023,Magnetite Ore,168.01020950663698
297.8279934950101,Hematite Ore,150.70235923234986
638.2681491656825,Basalt,160.1975514174835
23.5357496283636,Laterite,31.378017931573524
333.46081741146037,Banded Iron Formation,125.69073159412059
231.40680447568275,Hematite Ore,149.1373464298744
267.94470366712824,Banded Iron Formation,129.37115596620234
745.3028289627708,Basalt,158.1219672174748
377.1391667145783,Banded Iron Formation,113.45141939443064
259.19411667527885,Hematite Ore,148.33554128004826
451.6418728359644,Hematite Ore,149.54873399938256
708.1545823582469,Basalt,161.13170910222811
356.51722173391806,Hematite Ore,149.81008471331936
24.234818429899985,Clay,7.799963075710291
623.3975732765748,Basalt,154.70554766080753
64.81818927922873,Laterite,32.01523316355777
85.06242537482925,Dolomite,58.93582506659613
734.1089155180281,Basalt,155.72092610350157
686.4839564044296,Basalt,165.68605400647195
320.48329530373303,Banded Iron Formation,122.92647264261323
465.1762450921825,Hematite Ore,161.7528947955617
39.19529435351681,Gravel,17.703814660328458
783.9625700232701,Magnetite Ore,174.0939685017389
472.5366960936428,Banded Iron Formation,118.18085630662952
428.00820990421215,Hematite Ore,159.3140035427025
456.4623852914388,Banded Iron Formation,108.41100900762945
24.271093929604426,Gravel,19.809985582861806
507.84697713028805,Basalt,156.78201093612324
527.550043730368,Magnetite Ore,166.5686525716662
230.22603205542228,Hematite Ore,154.4221935681215
560.5827133496282,Basalt,166.4510086951575
699.2922500900365,Magnetite Ore,166.11768676506836
145.27535955988037,Shale,35.92609624060887
83.01311282113817,Dolomite,55.48344691373554
497.54516279328607,Hematite Ore,148.29983383261916
501.5240896935273,Magnetite Ore,164.41965461748123
475.3686794055944,Banded Iron Formation,114.49792292345701
171.01494415341395,Shale,46.64710430754752
116.66131222083918,Quartzite,86.07756203021705
603.3071058542683,Magnetite Ore,167.824441841791
634.028259775458,Magnetite Ore,177.29535283318893
366.8378846836504,Banded Iron Formation,124.93865397461421
4.172643602985904,Topsoil,-4.899568202240573
778.4232426106223,Basalt,154.83246029344755
309.8851166325736,Banded Iron Formation,119.71620308402196
49.01545835286916,Laterite,30.787875515745657
122.7768432194555,Shale,42.88526452700021
201.7386615199265,Hematite Ore,146.29122275137885
512.5263829515017,Magnetite Ore,175.73453329073538
446.34451291016416,Hematite Ore,148.4073748657596
472.6126686528012,Hematite Ore,139.99203569306334
490.28707863583827,Banded Iron Formation,114.92123255253088
184.01669431924265,Dolomite,62.71194800689234
173.6075682177942,Dolomite,57.99877130389784
251.1566354560059,Banded Iron Formation,123.6422676770813
169.82213648440387,Dolomite,55.904043495048654
770.986180749474,Basalt,163.20485056727253
161.7250860092641,Shale,40.477014086599425
318.88094971998254,Hematite Ore,158.3380127842657
512.6381134922563,Basalt,159.93998398756523
735.255618390229,Basalt,164.75947977681275
777.6483383035055,Magnetite Ore,167.41992529464179
134.565522200808,Quartzite,86.81483483809185
319.9475565817413,Banded Iron Formation,122.68570402529164
46.258322039382364,Sand,18.294591335023735
632.8546182378109,Magnetite Ore,172.71773533770758
411.4622726599969,Banded Iron Formation,112.20377810390305
226.40079451153207,Hematite Ore,154.87340014238006
434.00113832138817,Banded Iron Formation,109.4383108487175
735.049827785992,Magnetite Ore,164.53093367579962
780.8136730212456,Basalt,169.6997185328282
605.4774680106951,Magnetite Ore,176.35687105409218
375.2498135202455,Hematite Ore,145.8629885239562
454.21894743374366,Banded Iron Formation,115.08205778375404
795.185006769371,Basalt,163.15108468313926
58.15657937304319,Gravel,19.974124916790128
452.738053308695,Hematite Ore,145.96337976647132
354.30459088397515,Hematite Ore,156.84618291719312
459.2809548121946,Hematite Ore,155.0005623282963
78.73533346901391,Gravel,20.368598796273897
461.1461479502168,Hematite Ore,152.76780263090126
521.2829276288878,Magnetite Ore,171.73733542129517
747.3936344037676,Basalt,166.57864864051504
167.8114673706669,Quartzite,88.43935658554128
16.695725647653514,Clay,7.757113950405362
273.9184401324523,Banded Iron Formation,127.31012074420221
441.3561161393991,Banded Iron Formation,118.33932831219464
319.01868751071135,Banded Iron Formation,126.14883054466445
588.6515057801234,Magnetite Ore,168.48128477254932
